title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate
Rep,Frank,Rudolph,Wolf,,,R,VA,10,1,M,202-225-5136,202-225-0437,http://wolf.house.gov,http://wolf.house.gov/contact-me2/,233 Cannon House Office Building,W000672,27120,H6VA10050,400435,N00002073,RepWOLFPress,http://www.opencongress.org/wiki/Frank_Wolf,http://youtube.com/repfrankwolf,3.36E+11,,,1/30/1939
Rep,Greg,P.,Walden,,,R,OR,02,1,M,202-225-6730,202-225-5774,http://walden.house.gov,http://walden.house.gov/contact-greg/,2182 Rayburn House Office Building,W000791,2979,H6OR02116,400419,N00007690,RepGregWalden,http://www.opencongress.org/wiki/Greg_Walden,http://youtube.com/RepGregWalden,3.13E+14,,,1/10/1957
Rep,Joe,Graves,Wilson,Sr.,Joe,R,SC,02,1,M,202-225-2452,202-225-2455,http://joewilson.house.gov,https://joewilson.house.gov/forms/writeyourrep/default.aspx,2229 Rayburn House Office Building,W000795,3985,H2SC02059,400433,N00024809,USRepJoeWilson,http://www.opencongress.org/wiki/Addison_Wilson,http://youtube.com/RepJoeWilson,70150469414,,,7/31/1947
Rep,Lynn,A.,Westmoreland,,,R,GA,03,1,M,202-225-5901,202-225-2515,http://westmoreland.house.gov/,http://www.house.gov/writerep,2433 Rayburn House Office Building,W000796,8001,H4GA08067,400627,N00026163,RepWestmoreland,http://www.opencongress.org/wiki/Lynn_Westmoreland,http://youtube.com/RepLynnWestmoreland,71389451419,,,4/2/1950
Rep,Debbie,,Wasserman Schultz,,,D,FL,23,1,F,202-225-7931,202-226-2052,http://wassermanschultz.house.gov,http://wassermanschultz.house.gov/contact/email-me.shtml,118 Cannon House Office Building,W000797,24301,H4FL20023,400623,N00026106,RepDWStweets,http://www.opencongress.org/wiki/Debbie_Wasserman_Schultz,http://youtube.com/RepWassermanSchultz,88904724121,,,9/27/1966
Rep,Tim,L.,Walberg,,Tim,R,MI,07,1,M,202-225-6276,202-225-6281,http://walberg.house.gov,https://walberg.house.gov/contact/contactform.htm,2436 Rayburn House Office Building,W000798,8618,H4MI07103,412213,N00026368,RepWalberg,http://www.opencongress.org/wiki/Timothy_Walberg,http://youtube.com/RepWalberg,1.88E+14,,,4/12/1951
Rep,Timothy,J.,Walz,,Tim,D,MN,01,1,M,202-225-2472,202-225-3433,http://walz.house.gov,https://forms.house.gov/walz/webforms/zip_auth.shtm,1034 Longworth House Office Building,W000799,65443,H6MN01174,412214,N00027467,RepTimWalz,http://www.opencongress.org/wiki/Timothy_Walz,http://youtube.com/1529tjw,,,,4/6/1964
Rep,Peter,F.,Welch,,,D,VT,00,1,M,202-225-4115,202-225-6790,http://www.welch.house.gov,http://www.house.gov/formwelch/issue_subscribe.htm,2303 Rayburn House Office Building,W000800,51272,H6VT00160,412239,N00000515,PeterWelch,http://www.opencongress.org/wiki/Peter_Welch,http://youtube.com/reppeterwelch,72680720883,,,5/2/1947
Rep,Robert,J.,Wittman,,Rob,R,VA,01,1,M,202-225-4261,202-225-4382,http://www.wittman.house.gov,https://forms.house.gov/wittman/IMA/webforms/issue_subscribe.htm,2454 Rayburn House Office Building,W000804,58133,H8VA01147,412255,N00029459,RobWittman,http://www.opencongress.org/wiki/Robert_Wittman,http://youtube.com/RobWittman,38932542633,,,2/3/1959
Rep,Daniel,,Webster,,,R,FL,10,1,M,202-225-2176,202-225-0999,http://webster.house.gov,http://webster.house.gov/contact,1039 Longworth House Office Building,W000806,24302,H0FL08208,412410,N00026335,RepWebster,http://www.opencongress.org/wiki/Daniel_Webster,http://youtube.com/repdanwebster,1.89E+14,,,4/27/1949
Rep,Frederica,S.,Wilson,,,D,FL,24,1,F,202-225-4506,202-226-0777,http://wilson.house.gov,http://wilson.house.gov/contact/,208 Cannon House Office Building,W000808,17319,H0FL17068,412412,N00030650,RepWilson,http://www.opencongress.org/wiki/Frederica_Wilson,http://youtube.com/repfredericawilson,1.62E+14,,,11/5/1942
Rep,Steve,,Womack,,,R,AR,03,1,M,202-225-4301,202-225-5713,http://womack.house.gov,http://womack.house.gov/contact/,1119 Longworth House Office Building,W000809,71815,H0AR03055,412402,N00031857,Rep_SteveWomack,http://www.opencongress.org/wiki/Steve_Womack,http://youtube.com/CongressmanWomack,1.36E+14,,,2/18/1957
Rep,Rob,,Woodall,,,R,GA,07,1,M,202-225-4272,202-225-4696,http://woodall.house.gov,http://woodall.house.gov/contact-me/email-me,1725 Longworth House Office Building,W000810,122251,H0GA07133,412416,N00032416,,http://www.opencongress.org/wiki/Rob_Woodall,http://youtube.com/RobWoodallGA07,1.73E+14,,,2/11/1970
Rep,Ann,,Wagner,,,R,MO,02,1,F,202-225-1621,,http://wagner.house.gov,http://wagner.house.gov/contact/email-me,435 Cannon House Office Building,W000812,136083,H2MO02102,412548,N00033106,RepAnnWagner,,,2.15E+14,,,9/13/1962
Rep,Jackie,,Walorski,,,R,IN,02,1,F,202-225-3915,202-225-6798,http://walorski.house.gov,http://walorski.house.gov/contact/email-me,419 Cannon House Office Building,W000813,34205,H0IN02190,412538,N00031226,RepWalorski,,http://youtube.com/repwalorski,4.67E+14,,,8/17/1963
Rep,Randy,K.,Weber,,,R,TX,14,1,M,202-225-2831,202-225-0271,http://weber.house.gov,http://weber.house.gov/contact/email-me,510 Cannon House Office Building,W000814,102026,H2TX14149,412574,N00033539,TXRandy14,,http://youtube.com/TXRandy14,1.29E+14,,,7/2/1953
Rep,Brad,R.,Wenstrup,,,R,OH,02,1,M,202-225-3164,,http://wenstrup.house.gov,http://wenstrup.house.gov/contact/,1223 Longworth House Office Building,W000815,135326,H2OH02085,412564,N00033310,RepBradWenstrup,,http://youtube.com/repbradwenstrup,1.24E+14,,,6/17/1958
Rep,Roger,,Williams,,,R,TX,25,1,M,202-225-9896,512-473-8946,http://williams.house.gov,http://williams.house.gov/contact/email-me,1122 Longworth House Office Building,W000816,50112,H2TX33040,412578,N00030602,RepRWilliams,,,3.22E+14,,,9/13/1949
Rep,Don,E.,Young,,Don,R,AK,00,1,M,202-225-5765,202-225-0425,http://donyoung.house.gov,http://donyoung.house.gov/Contact/,2314 Rayburn House Office Building,Y000033,26717,H6AK00045,400440,N00007999,RepDonYoung,http://www.opencongress.org/wiki/Donald_Young,http://youtube.com/RepDonYoung,7476269851,,,6/9/1933
Rep,John,A.,Yarmuth,,,D,KY,03,1,M,202-225-5401,202-225-5776,http://yarmuth.house.gov,"http://yarmuth.house.gov/?sectionid=68&amp;sectiontree=6,29,68",403 Cannon House Office Building,Y000062,58579,H6KY03124,412211,N00028073,RepJohnYarmuth,http://www.opencongress.org/wiki/John_Yarmuth,http://youtube.com/RepJohnYarmuth,2.14E+11,,,11/4/1947
Rep,Kevin,,Yoder,,,R,KS,03,1,M,202-225-2865,202- 225-2807,http://yoder.house.gov,http://yoder.house.gov/email-me/,215 Cannon House Office Building,Y000063,34433,H0KS03137,412430,N00031502,RepKevinYoder,http://www.opencongress.org/wiki/Kevin_Yoder,http://youtube.com/RepYoder,1.54E+14,,,1/8/1976
Rep,Todd,C.,Young,,,R,IN,09,1,M,202-225-5315,202-226-6866,http://toddyoung.house.gov,http://toddyoung.house.gov/contact-us/,1007 Longworth House Office Building,Y000064,120345,H0IN09070,412428,N00030670,RepToddYoung,http://www.opencongress.org/wiki/Todd_Young,http://youtube.com/RepToddYoung,1.86E+14,,,8/24/1972
Rep,Ted,S.,Yoho,,,R,FL,03,1,M,202-225-5744,,http://yoho.house.gov,http://yoho.house.gov/contact/email-me,511 Cannon House Office Building,Y000065,137622,H2FL06109,412525,N00033220,RepTedYoho,,http://youtube.com/RepTedYoho,5.64E+14,,,4/13/1955
